Saison,Journée,Domicile,Extérieur,Buts domicile,Buts extérieur,Résultat
2005-2006,38,Metz,PSG,1,0,D
2005-2006,38,Lyon,Le Mans,8,1,D
2005-2006,38,Bordeaux,Marseille,1,1,N
2005-2006,38,Rennais,Lille,2,2,N
2005-2006,38,Toulouse,Sochaux,1,2,E
2005-2006,38,Ajaccio,Saint-Étienne,3,1,D
2005-2006,38,Troyes,Nice,1,2,E
2004-2005,1,Nice,Lyon,0,1,E
2004-2005,1,Saint-Étienne,Monaco,0,1,E
2004-2005,1,Lille,Auxerre,2,0,D
2004-2005,1,Rennais,PSG,2,1,D
2004-2005,1,Toulouse,Lens,0,0,N
2004-2005,1,Marseille,Bordeaux,1,0,D
2004-2005,1,Sochaux,Ajaccio,1,0,D
2004-2005,1,Bastia,Strasbourg,2,1,D
2004-2005,1,Caen,Istres,1,1,N
2004-2005,1,Metz,Nantes,1,0,D
2004-2005,2,PSG,Caen,2,2,N
2004-2005,2,Lens,Saint-Étienne,3,0,D
2004-2005,2,Auxerre,Rennais,3,1,D
2004-2005,2,Strasbourg,Toulouse,1,4,E
2004-2005,2,Lyon,Sochaux,1,1,N
2004-2005,2,Bordeaux,Nice,5,1,D
2004-2005,2,Ajaccio,Metz,1,2,E
2004-2005,2,Nantes,Bastia,1,1,N
2004-2005,2,Monaco,Istres,2,1,D
2004-2005,2,Marseille,Lille,3,0,D
2004-2005,3,Nice,Marseille,1,1,N
2004-2005,3,Bastia,Ajaccio,1,0,D
2004-2005,3,Caen,Monaco,1,0,D
2004-2005,3,Istres,Lens,0,2,E
2004-2005,3,Lille,Bordeaux,0,0,N
2004-2005,3,Rennais,Nantes,1,0,D
2004-2005,3,Saint-Étienne,Strasbourg,1,1,N
2004-2005,3,Toulouse,PSG,2,1,D
2004-2005,3,Sochaux,Auxerre,1,2,E
2004-2005,3,Metz,Lyon,1,1,N
2004-2005,4,Nice,Bastia,1,1,N
2004-2005,4,Bordeaux,Sochaux,2,0,D
2004-2005,4,Lyon,Lille,1,0,D
2004-2005,4,Marseille,Metz,1,3,E
2004-2005,4,Ajaccio,Rennais,1,1,N
2004-2005,4,Nantes,Toulouse,2,2,N
2004-2005,4,Lens,Monaco,1,1,N
2004-2005,4,Auxerre,Caen,1,0,D
2004-2005,4,Strasbourg,Istres,1,1,N
2004-2005,4,PSG,Saint-Étienne,2,2,N
2004-2005,5,Bastia,Auxerre,1,0,D
2004-2005,5,Lille,Nice,1,0,D
2004-2005,5,Saint-Étienne,Nantes,0,0,N
2004-2005,5,Toulouse,Ajaccio,3,1,D
2004-2005,5,Monaco,Strasbourg,3,1,D
2004-2005,5,Caen,Lens,1,0,D
2004-2005,5,Istres,PSG,1,1,N
2004-2005,5,Metz,Bordeaux,0,0,N
2004-2005,5,Rennais,Lyon,1,2,E
2004-2005,5,Sochaux,Marseille,2,0,D
2004-2005,6,Bordeaux,Rennais,0,0,N
2004-2005,6,Lyon,Bastia,0,0,N
2004-2005,6,Marseille,Toulouse,1,0,D
2004-2005,6,Ajaccio,Saint-Étienne,1,1,N
2004-2005,6,Nantes,Istres,1,0,D
2004-2005,6,Strasbourg,Lens,2,2,N
2004-2005,6,Lille,Caen,2,0,D
2004-2005,6,Nice,Sochaux,2,1,D
2004-2005,6,Auxerre,Metz,4,0,D
2004-2005,6,PSG,Monaco,0,1,E
2004-2005,7,Toulouse,Lyon,0,2,E
2004-2005,7,Rennais,Marseille,1,0,D
2004-2005,7,Bastia,Bordeaux,1,4,E
2004-2005,7,Monaco,Nantes,2,1,D
2004-2005,7,Saint-Étienne,Auxerre,3,1,D
2004-2005,7,Caen,Strasbourg,0,0,N
2004-2005,7,Sochaux,Lille,0,2,E
2004-2005,7,Istres,Ajaccio,0,1,E
2004-2005,7,Lens,PSG,2,2,N
2004-2005,7,Metz,Nice,1,1,N
2004-2005,8,Lyon,Monaco,0,0,N
2004-2005,8,PSG,Strasbourg,1,0,D
2004-2005,8,Lille,Metz,4,0,D
2004-2005,8,Bordeaux,Toulouse,1,1,N
2004-2005,8,Marseille,Bastia,1,0,D
2004-2005,8,Nice,Rennais,2,0,D
2004-2005,8,Sochaux,Saint-Étienne,2,1,D
2004-2005,8,Ajaccio,Caen,2,2,N
2004-2005,8,Auxerre,Istres,0,0,N
2004-2005,8,Nantes,Lens,1,0,D
2004-2005,9,Istres,Marseille,0,2,E
2004-2005,9,Bastia,PSG,1,2,E
2004-2005,9,Monaco,Nice,3,4,E
2004-2005,9,Caen,Bordeaux,1,1,N
2004-2005,9,Lens,Ajaccio,1,1,N
2004-2005,9,Strasbourg,Nantes,0,2,E
2004-2005,9,Rennais,Lille,0,1,E
2004-2005,9,Toulouse,Auxerre,1,2,E
2004-2005,9,Metz,Sochaux,0,0,N
2004-2005,9,Saint-Étienne,Lyon,2,3,E
2004-2005,10,Lyon,Caen,4,0,D
2004-2005,10,Auxerre,Lens,3,0,D
2004-2005,10,Bordeaux,Istres,2,2,N
2004-2005,10,Nice,Toulouse,1,0,D
2004-2005,10,Sochaux,Rennais,3,0,D
2004-2005,10,Ajaccio,Strasbourg,2,2,N
2004-2005,10,Nantes,PSG,1,0,D
2004-2005,10,Metz,Monaco,1,1,N
2004-2005,10,Lille,Bastia,2,1,D
2004-2005,10,Marseille,Saint-Étienne,1,1,N
2004-2005,11,Istres,Lyon,0,0,N
2004-2005,11,PSG,Ajaccio,1,0,D
2004-2005,11,Rennais,Metz,3,1,D
2004-2005,11,Saint-Étienne,Bordeaux,0,0,N
2004-2005,11,Caen,Nantes,2,1,D
2004-2005,11,Strasbourg,Nice,3,1,D
2004-2005,11,Toulouse,Lille,1,0,D
2004-2005,11,Bastia,Sochaux,1,1,N
2004-2005,11,Monaco,Auxerre,0,0,N
2004-2005,11,Lens,Marseille,0,0,N
2004-2005,12,Marseille,Monaco,1,1,N
2004-2005,12,Sochaux,Toulouse,2,0,D
2004-2005,12,Lille,Saint-Étienne,1,0,D
2004-2005,12,Lyon,Strasbourg,1,0,D
2004-2005,12,Bordeaux,Lens,1,1,N
2004-2005,12,Rennais,Caen,1,1,N
2004-2005,12,Nice,Istres,0,0,N
2004-2005,12,Ajaccio,Nantes,1,1,N
2004-2005,12,Auxerre,PSG,1,1,N
2004-2005,12,Metz,Bastia,2,0,D
2004-2005,13,Saint-Étienne,Nice,2,1,D
2004-2005,13,Toulouse,Metz,1,1,N
2004-2005,13,Bastia,Rennais,1,1,N
2004-2005,13,Monaco,Ajaccio,2,2,N
2004-2005,13,Caen,Sochaux,0,2,E
2004-2005,13,Lens,Lyon,0,1,E
2004-2005,13,Strasbourg,Bordeaux,1,0,D
2004-2005,13,Nantes,Auxerre,1,1,N
2004-2005,13,Istres,Lille,0,2,E
2004-2005,13,PSG,Marseille,2,1,D
2004-2005,14,Lyon,Nantes,2,0,D
2004-2005,14,Bordeaux,PSG,3,0,D
2004-2005,14,Rennais,Toulouse,1,1,N
2004-2005,14,Marseille,Strasbourg,2,0,D
2004-2005,14,Nice,Lens,1,1,N
2004-2005,14,Sochaux,Istres,1,1,N
2004-2005,14,Bastia,Saint-Étienne,0,3,E
2004-2005,14,Auxerre,Ajaccio,1,0,D
2004-2005,14,Metz,Caen,1,2,E
2004-2005,14,Lille,Monaco,1,1,N
2004-2005,15,Monaco,Sochaux,1,3,E
2004-2005,15,PSG,Lyon,0,0,N
2004-2005,15,Lens,Lille,1,1,N
2004-2005,15,Saint-Étienne,Rennais,1,0,D
2004-2005,15,Toulouse,Bastia,1,0,D
2004-2005,15,Ajaccio,Marseille,2,0,D
2004-2005,15,Nantes,Bordeaux,0,1,E
2004-2005,15,Caen,Nice,0,0,N
2004-2005,15,Istres,Metz,0,0,N
2004-2005,15,Strasbourg,Auxerre,3,1,D
2004-2005,16,Lyon,Auxerre,2,1,D
2004-2005,16,Bordeaux,Ajaccio,0,0,N
2004-2005,16,Rennais,Istres,3,1,D
2004-2005,16,Toulouse,Monaco,0,0,N
2004-2005,16,Marseille,Nantes,3,1,D
2004-2005,16,Bastia,Caen,2,0,D
2004-2005,16,Metz,Saint-Étienne,2,2,N
2004-2005,16,Sochaux,Lens,1,2,E
2004-2005,16,Lille,Strasbourg,1,1,N
2004-2005,16,Nice,PSG,1,1,N
2004-2005,17,Monaco,Rennais,2,0,D
2004-2005,17,PSG,Lille,1,1,N
2004-2005,17,Saint-Étienne,Toulouse,0,0,N
2004-2005,17,Ajaccio,Lyon,1,1,N
2004-2005,17,Nantes,Nice,0,1,E
2004-2005,17,Caen,Marseille,2,3,E
2004-2005,17,Istres,Bastia,1,0,D
2004-2005,17,Lens,Metz,2,0,D
2004-2005,17,Strasbourg,Sochaux,0,0,N
2004-2005,17,Auxerre,Bordeaux,0,0,N
2004-2005,18,Marseille,Auxerre,0,1,E
2004-2005,18,Toulouse,Istres,2,1,D
2004-2005,18,Nice,Ajaccio,3,0,D
2004-2005,18,Bastia,Monaco,0,2,E
2004-2005,18,Metz,Strasbourg,1,0,D
2004-2005,18,Lille,Nantes,2,1,D
2004-2005,18,Bordeaux,Lyon,0,0,N
2004-2005,18,Rennais,Lens,3,1,D
2004-2005,18,Saint-Étienne,Caen,5,0,D
2004-2005,18,Sochaux,PSG,1,2,E
2004-2005,19,Lyon,Marseille,1,1,N
2004-2005,19,Monaco,Bordeaux,1,1,N
2004-2005,19,PSG,Metz,3,0,D
2004-2005,19,Ajaccio,Lille,0,0,N
2004-2005,19,Caen,Toulouse,0,2,E
2004-2005,19,Istres,Saint-Étienne,0,2,E
2004-2005,19,Lens,Bastia,2,1,D
2004-2005,19,Auxerre,Nice,4,3,D
2004-2005,19,Strasbourg,Rennais,1,0,D
2004-2005,19,Nantes,Sochaux,2,2,N
2004-2005,20,Lille,Marseille,1,2,E
2004-2005,20,Caen,PSG,0,0,N
2004-2005,20,Rennais,Auxerre,1,0,D
2004-2005,20,Saint-Étienne,Lens,0,0,N
2004-2005,20,Toulouse,Strasbourg,2,0,D
2004-2005,20,Nice,Bordeaux,3,3,N
2004-2005,20,Sochaux,Lyon,0,2,E
2004-2005,20,Bastia,Nantes,0,0,N
2004-2005,20,Istres,Monaco,0,1,E
2004-2005,20,Metz,Ajaccio,1,0,D
2004-2005,21,Auxerre,Sochaux,2,0,D
2004-2005,21,Strasbourg,Saint-Étienne,1,1,N
2004-2005,21,PSG,Toulouse,0,0,N
2004-2005,21,Lyon,Metz,2,0,D
2004-2005,21,Bordeaux,Lille,1,3,E
2004-2005,21,Ajaccio,Bastia,1,0,D
2004-2005,21,Nantes,Rennais,2,0,D
2004-2005,21,Monaco,Caen,5,2,D
2004-2005,21,Lens,Istres,0,1,E
2004-2005,21,Marseille,Nice,2,0,D
2004-2005,22,Metz,Marseille,0,1,E
2004-2005,22,Rennais,Ajaccio,2,0,D
2004-2005,22,Saint-Étienne,PSG,0,0,N
2004-2005,22,Toulouse,Nantes,2,1,D
2004-2005,22,Sochaux,Bordeaux,4,0,D
2004-2005,22,Bastia,Nice,2,0,D
2004-2005,22,Monaco,Lens,2,0,D
2004-2005,22,Caen,Auxerre,0,2,E
2004-2005,22,Istres,Strasbourg,1,1,N
2004-2005,22,Lille,Lyon,2,1,D
2004-2005,23,Marseille,Sochaux,0,2,E
2004-2005,23,Lyon,Rennais,2,1,D
2004-2005,23,PSG,Istres,2,2,N
2004-2005,23,Bordeaux,Metz,1,0,D
2004-2005,23,Nice,Lille,1,1,N
2004-2005,23,Ajaccio,Toulouse,1,0,D
2004-2005,23,Nantes,Saint-Étienne,0,0,N
2004-2005,23,Lens,Caen,0,1,E
2004-2005,23,Auxerre,Bastia,4,1,D
2004-2005,23,Strasbourg,Monaco,0,0,N
2004-2005,24,Rennais,Bordeaux,2,0,D
2004-2005,24,Toulouse,Marseille,1,3,E
2004-2005,24,Sochaux,Nice,0,0,N
2004-2005,24,Caen,Lille,0,0,N
2004-2005,24,Lens,Strasbourg,2,1,D
2004-2005,24,Metz,Auxerre,3,0,D
2004-2005,24,Istres,Nantes,0,1,E
2004-2005,24,Monaco,PSG,2,0,D
2004-2005,24,Bastia,Lyon,1,1,N
2004-2005,24,Saint-Étienne,Ajaccio,3,0,D
2004-2005,25,Lille,Sochaux,0,0,N
2004-2005,25,Lyon,Toulouse,4,0,D
2004-2005,25,Bordeaux,Bastia,0,0,N
2004-2005,25,Marseille,Rennais,3,1,D
2004-2005,25,Nice,Metz,1,1,N
2004-2005,25,Ajaccio,Istres,0,0,N
2004-2005,25,Nantes,Monaco,0,0,N
2004-2005,25,Auxerre,Saint-Étienne,2,2,N
2004-2005,25,Strasbourg,Caen,5,0,D
2004-2005,25,PSG,Lens,0,2,E
2004-2005,26,Monaco,Lyon,1,1,N
2004-2005,26,Strasbourg,PSG,3,1,D
2004-2005,26,Rennais,Nice,4,1,D
2004-2005,26,Toulouse,Bordeaux,1,0,D
2004-2005,26,Bastia,Marseille,0,1,E
2004-2005,26,Caen,Ajaccio,2,2,N
2004-2005,26,Lens,Nantes,2,0,D
2004-2005,26,Metz,Lille,1,1,N
2004-2005,26,Saint-Étienne,Sochaux,1,0,D
2004-2005,26,Istres,Auxerre,1,0,D
2004-2005,27,Lyon,Saint-Étienne,3,2,D
2004-2005,27,PSG,Bastia,1,0,D
2004-2005,27,Bordeaux,Caen,2,2,N
2004-2005,27,Nice,Monaco,2,1,D
2004-2005,27,Ajaccio,Lens,0,0,N
2004-2005,27,Nantes,Strasbourg,2,1,D
2004-2005,27,Lille,Rennais,0,0,N
2004-2005,27,Marseille,Istres,1,1,N
2004-2005,27,Sochaux,Metz,2,1,D
2004-2005,27,Auxerre,Toulouse,3,2,D
2004-2005,28,Caen,Lyon,1,0,D
2004-2005,28,Lens,Auxerre,3,1,D
2004-2005,28,Monaco,Metz,0,0,N
2004-2005,28,Istres,Bordeaux,0,1,E
2004-2005,28,Strasbourg,Ajaccio,1,0,D
2004-2005,28,PSG,Nantes,1,0,D
2004-2005,28,Rennais,Sochaux,3,0,D
2004-2005,28,Toulouse,Nice,1,0,D
2004-2005,28,Bastia,Lille,3,1,D
2004-2005,28,Saint-Étienne,Marseille,2,0,D
2004-2005,29,Lyon,Istres,2,1,D
2004-2005,29,Bordeaux,Saint-Étienne,2,0,D
2004-2005,29,Marseille,Lens,2,1,D
2004-2005,29,Nice,Strasbourg,0,0,N
2004-2005,29,Sochaux,Bastia,1,0,D
2004-2005,29,Ajaccio,PSG,1,0,D
2004-2005,29,Nantes,Caen,2,0,D
2004-2005,29,Metz,Rennais,1,1,N
2004-2005,29,Lille,Toulouse,1,1,N
2004-2005,29,Auxerre,Monaco,2,2,N
2004-2005,30,Toulouse,Sochaux,0,0,N
2004-2005,30,Bastia,Metz,1,0,D
2004-2005,30,Nantes,Ajaccio,0,0,N
2004-2005,30,Caen,Rennais,2,2,N
2004-2005,30,Istres,Nice,1,1,N
2004-2005,30,Lens,Bordeaux,2,0,D
2004-2005,30,Strasbourg,Lyon,0,1,E
2004-2005,30,PSG,Auxerre,1,0,D
2004-2005,30,Saint-Étienne,Lille,0,0,N
2004-2005,30,Monaco,Marseille,2,1,D
2004-2005,31,Auxerre,Nantes,2,1,D
2004-2005,31,Rennais,Bastia,1,0,D
2004-2005,31,Nice,Saint-Étienne,2,0,D
2004-2005,31,Sochaux,Caen,1,0,D
2004-2005,31,Ajaccio,Monaco,3,0,D
2004-2005,31,Metz,Toulouse,0,1,E
2004-2005,31,Lille,Istres,8,0,D
2004-2005,31,Lyon,Lens,1,0,D
2004-2005,31,Bordeaux,Strasbourg,0,2,E
2004-2005,31,Marseille,PSG,1,1,N
2004-2005,32,Nantes,Lyon,2,2,N
2004-2005,32,PSG,Bordeaux,1,1,N
2004-2005,32,Saint-Étienne,Bastia,3,0,D
2004-2005,32,Toulouse,Rennais,0,2,E
2004-2005,32,Caen,Metz,0,1,E
2004-2005,32,Istres,Sochaux,2,0,D
2004-2005,32,Lens,Nice,0,0,N
2004-2005,32,Strasbourg,Marseille,1,0,D
2004-2005,32,Ajaccio,Auxerre,4,3,D
2004-2005,32,Monaco,Lille,2,0,D
2004-2005,33,Lille,Lens,2,1,D
2004-2005,33,Rennais,Saint-Étienne,2,2,N
2004-2005,33,Bordeaux,Nantes,0,2,E
2004-2005,33,Marseille,Ajaccio,1,2,E
2004-2005,33,Nice,Caen,0,1,E
2004-2005,33,Sochaux,Monaco,1,1,N
2004-2005,33,Bastia,Toulouse,2,1,D
2004-2005,33,Metz,Istres,2,1,D
2004-2005,33,Auxerre,Strasbourg,0,0,N
2004-2005,33,Lyon,PSG,0,1,E
2004-2005,34,PSG,Nice,3,1,D
2004-2005,34,Monaco,Toulouse,2,1,D
2004-2005,34,Lens,Sochaux,3,2,D
2004-2005,34,Strasbourg,Lille,1,2,E
2004-2005,34,Saint-Étienne,Metz,0,0,N
2004-2005,34,Ajaccio,Bordeaux,0,0,N
2004-2005,34,Nantes,Marseille,2,2,N
2004-2005,34,Caen,Bastia,0,1,E
2004-2005,34,Istres,Rennais,0,2,E
2004-2005,34,Auxerre,Lyon,0,3,E
2004-2005,35,Bordeaux,Auxerre,0,0,N
2004-2005,35,Marseille,Caen,2,3,E
2004-2005,35,Lille,PSG,1,0,D
2004-2005,35,Rennais,Monaco,0,0,N
2004-2005,35,Toulouse,Saint-Étienne,0,2,E
2004-2005,35,Nice,Nantes,0,0,N
2004-2005,35,Sochaux,Strasbourg,1,2,E
2004-2005,35,Bastia,Istres,2,0,D
2004-2005,35,Metz,Lens,1,1,N
2004-2005,35,Lyon,Ajaccio,2,1,D
2004-2005,36,Nantes,Lille,1,3,E
2004-2005,36,PSG,Sochaux,2,2,N
2004-2005,36,Ajaccio,Nice,0,1,E
2004-2005,36,Monaco,Bastia,5,2,D
2004-2005,36,Caen,Saint-Étienne,2,0,D
2004-2005,36,Istres,Toulouse,1,0,D
2004-2005,36,Lens,Rennais,5,2,D
2004-2005,36,Auxerre,Marseille,0,0,N
2004-2005,36,Strasbourg,Metz,3,1,D
2004-2005,36,Lyon,Bordeaux,5,1,D
2004-2005,37,Nice,Auxerre,1,0,D
2004-2005,37,Sochaux,Nantes,1,0,D
2004-2005,37,Bastia,Lens,3,1,D
2004-2005,37,Metz,PSG,3,2,D
2004-2005,37,Lille,Ajaccio,0,2,E
2004-2005,37,Bordeaux,Monaco,1,1,N
2004-2005,37,Rennais,Strasbourg,4,0,D
2004-2005,37,Saint-Étienne,Istres,2,0,D
2004-2005,37,Toulouse,Caen,2,3,E
2004-2005,37,Marseille,Lyon,0,1,E
2004-2005,38,PSG,Rennais,1,0,D
2004-2005,38,Lyon,Nice,0,0,N
2004-2005,38,Bordeaux,Marseille,3,3,N
2004-2005,38,Ajaccio,Sochaux,3,1,D
2004-2005,38,Nantes,Metz,1,0,D
2004-2005,38,Monaco,Saint-Étienne,1,1,N
2004-2005,38,Istres,Caen,3,2,D
2004-2005,38,Lens,Toulouse,1,0,D
2004-2005,38,Auxerre,Lille,1,3,E
2004-2005,38,Strasbourg,Bastia,2,0,D
2003-2004,1,Lille,Lyon,1,0,D
2003-2004,1,Monaco,Bordeaux,2,0,D
2003-2004,1,Montpellier,Rennais,1,1,N
2003-2004,1,PSG,Bastia,0,0,N
2003-2004,1,Toulouse,Strasbourg,1,1,N
2003-2004,1,Sochaux,Nantes,2,1,D
2003-2004,1,Guingamp,Marseille,0,1,E
2003-2004,1,Lens,Le Mans,0,0,N
2003-2004,1,Auxerre,Nice,1,2,E
2003-2004,1,Metz,Ajaccio,0,1,E
2003-2004,2,Marseille,Auxerre,1,0,D
2003-2004,2,Lille,PSG,1,0,D
2003-2004,2,Bastia,Metz,0,2,E
2003-2004,2,Nantes,Lens,2,0,D
2003-2004,2,Le Mans,Ajaccio,0,1,E
2003-2004,2,Strasbourg,Guingamp,2,0,D
2003-2004,2,Lyon,Monaco,3,1,D
2003-2004,2,Bordeaux,Montpellier,0,1,E
2003-2004,2,Rennais,Toulouse,1,0,D
2003-2004,2,Nice,Sochaux,1,0,D
2003-2004,3,Auxerre,Strasbourg,3,2,D
2003-2004,3,Guingamp,Bordeaux,1,3,E
2003-2004,3,Le Mans,Nice,1,1,N
2003-2004,3,Metz,PSG,0,1,E
2003-2004,3,Montpellier,Lyon,0,2,E
2003-2004,3,Toulouse,Lille,0,3,E
2003-2004,3,Sochaux,Rennais,1,1,N
2003-2004,3,Ajaccio,Nantes,1,3,E
2003-2004,3,Monaco,Bastia,2,0,D
2003-2004,3,Lens,Marseille,2,1,D
2003-2004,4,Bordeaux,Auxerre,2,0,D
2003-2004,4,Lille,Metz,1,1,N
2003-2004,4,Lyon,Toulouse,0,0,N
2003-2004,4,Rennais,Guingamp,0,0,N
2003-2004,4,Marseille,Sochaux,2,0,D
2003-2004,4,Nice,Ajaccio,2,2,N
2003-2004,4,Bastia,Montpellier,1,0,D
2003-2004,4,Nantes,Le Mans,1,0,D
2003-2004,4,Strasbourg,Lens,0,1,E
2003-2004,4,PSG,Monaco,2,4,E
2003-2004,5,Guingamp,Lyon,2,0,D
2003-2004,5,Montpellier,PSG,3,2,D
2003-2004,5,Toulouse,Bastia,0,2,E
2003-2004,5,Sochaux,Lille,2,1,D
2003-2004,5,Nantes,Bordeaux,0,0,N
2003-2004,5,Auxerre,Rennais,2,1,D
2003-2004,5,Le Mans,Strasbourg,0,3,E
2003-2004,5,Monaco,Metz,1,0,D
2003-2004,5,Lens,Nice,1,0,D
2003-2004,5,Ajaccio,Marseille,0,1,E
2003-2004,6,Lyon,Auxerre,1,1,N
2003-2004,6,Lille,Monaco,1,1,N
2003-2004,6,Bordeaux,Sochaux,1,3,E
2003-2004,6,Rennais,Lens,2,0,D
2003-2004,6,Marseille,Le Mans,5,0,D
2003-2004,6,Nice,Nantes,1,0,D
2003-2004,6,Bastia,Guingamp,4,2,D
2003-2004,6,Metz,Montpellier,2,1,D
2003-2004,6,Strasbourg,Ajaccio,3,2,D
2003-2004,6,PSG,Toulouse,2,1,D
2003-2004,7,Sochaux,Strasbourg,3,0,D
2003-2004,7,Guingamp,PSG,0,2,E
2003-2004,7,Toulouse,Metz,1,0,D
2003-2004,7,Lens,Bordeaux,1,0,D
2003-2004,7,Nice,Lille,2,0,D
2003-2004,7,Auxerre,Bastia,4,1,D
2003-2004,7,Ajaccio,Rennais,1,0,D
2003-2004,7,Montpellier,Monaco,1,2,E
2003-2004,7,Le Mans,Lyon,0,2,E
2003-2004,7,Nantes,Marseille,1,0,D
2003-2004,8,Lyon,Lens,4,0,D
2003-2004,8,PSG,Auxerre,1,0,D
2003-2004,8,Lille,Montpellier,1,1,N
2003-2004,8,Rennais,Le Mans,2,0,D
2003-2004,8,Marseille,Nice,2,1,D
2003-2004,8,Bastia,Sochaux,2,0,D
2003-2004,8,Monaco,Toulouse,3,0,D
2003-2004,8,Metz,Guingamp,1,1,N
2003-2004,8,Bordeaux,Ajaccio,1,0,D
2003-2004,8,Strasbourg,Nantes,1,0,D
2003-2004,9,Nantes,Rennais,1,0,D
2003-2004,9,Toulouse,Montpellier,2,2,N
2003-2004,9,Nice,Strasbourg,0,0,N
2003-2004,9,Sochaux,PSG,0,1,E
2003-2004,9,Ajaccio,Lyon,2,4,E
2003-2004,9,Guingamp,Monaco,1,2,E
2003-2004,9,Lens,Metz,0,2,E
2003-2004,9,Auxerre,Lille,3,0,D
2003-2004,9,Le Mans,Bordeaux,0,0,N
2003-2004,9,Marseille,Bastia,3,1,D
2003-2004,10,Strasbourg,Marseille,4,1,D
2003-2004,10,Monaco,Auxerre,1,1,N
2003-2004,10,Metz,Nantes,1,3,E
2003-2004,10,PSG,Le Mans,5,1,D
2003-2004,10,Lille,Ajaccio,0,0,N
2003-2004,10,Lyon,Sochaux,1,1,N
2003-2004,10,Bordeaux,Toulouse,1,2,E
2003-2004,10,Rennais,Nice,0,0,N
2003-2004,10,Bastia,Lens,3,1,D
2003-2004,10,Montpellier,Guingamp,2,0,D
2003-2004,11,Nantes,Lyon,0,1,E
2003-2004,11,Marseille,Rennais,2,0,D
2003-2004,11,Nice,Bordeaux,0,0,N
2003-2004,11,Ajaccio,PSG,0,0,N
2003-2004,11,Guingamp,Toulouse,1,0,D
2003-2004,11,Lens,Lille,2,1,D
2003-2004,11,Auxerre,Montpellier,0,1,E
2003-2004,11,Le Mans,Bastia,1,1,N
2003-2004,11,Strasbourg,Metz,0,2,E
2003-2004,11,Sochaux,Monaco,1,1,N
2003-2004,12,Lyon,Nice,5,0,D
2003-2004,12,Lille,Guingamp,1,3,E
2003-2004,12,Bordeaux,Marseille,1,0,D
2003-2004,12,Rennais,Strasbourg,1,1,N
2003-2004,12,Toulouse,Auxerre,0,3,E
2003-2004,12,Bastia,Ajaccio,1,1,N
2003-2004,12,Monaco,Le Mans,4,2,D
2003-2004,12,Metz,Sochaux,0,1,E
2003-2004,12,Montpellier,Nantes,4,1,D
2003-2004,12,PSG,Lens,0,1,E
2003-2004,13,Nice,Bastia,2,0,D
2003-2004,13,Rennais,Lille,2,2,N
2003-2004,13,Nantes,PSG,0,1,E
2003-2004,13,Le Mans,Metz,2,0,D
2003-2004,13,Auxerre,Guingamp,3,0,D
2003-2004,13,Strasbourg,Bordeaux,1,1,N
2003-2004,13,Sochaux,Toulouse,3,1,D
2003-2004,13,Ajaccio,Monaco,0,1,E
2003-2004,13,Lens,Montpellier,3,2,D
2003-2004,13,Marseille,Lyon,1,4,E
2003-2004,14,Lyon,Strasbourg,1,0,D
2003-2004,14,Monaco,Lens,2,0,D
2003-2004,14,Montpellier,Ajaccio,3,1,D
2003-2004,14,Lille,Marseille,0,2,E
2003-2004,14,Bordeaux,Rennais,2,1,D
2003-2004,14,Toulouse,Le Mans,1,1,N
2003-2004,14,Bastia,Nantes,1,3,E
2003-2004,14,Guingamp,Sochaux,1,2,E
2003-2004,14,Metz,Auxerre,0,2,E
2003-2004,14,PSG,Nice,0,0,N
2003-2004,15,Rennais,Lyon,3,1,D
2003-2004,15,Nantes,Monaco,0,1,E
2003-2004,15,Le Mans,Montpellier,4,0,D
2003-2004,15,Strasbourg,Lille,2,2,N
2003-2004,15,Nice,Metz,1,1,N
2003-2004,15,Ajaccio,Toulouse,2,1,D
2003-2004,15,Bordeaux,Bastia,1,1,N
2003-2004,15,Sochaux,Auxerre,3,2,D
2003-2004,15,Lens,Guingamp,2,1,D
2003-2004,15,Marseille,PSG,0,1,E
2003-2004,16,Lille,Nantes,2,0,D
2003-2004,16,Toulouse,Lens,1,2,E
2003-2004,16,Bastia,Rennais,3,2,D
2003-2004,16,Guingamp,Ajaccio,2,0,D
2003-2004,16,Auxerre,Le Mans,1,0,D
2003-2004,16,PSG,Strasbourg,3,2,D
2003-2004,16,Monaco,Nice,1,1,N
2003-2004,16,Montpellier,Sochaux,1,3,E
2003-2004,16,Metz,Marseille,1,1,N
2003-2004,16,Lyon,Bordeaux,3,0,D
2003-2004,17,Lyon,Metz,2,1,D
2003-2004,17,Marseille,Monaco,1,2,E
2003-2004,17,Lens,Sochaux,0,3,E
2003-2004,17,Rennais,PSG,1,1,N
2003-2004,17,Bordeaux,Lille,2,1,D
2003-2004,17,Ajaccio,Auxerre,1,2,E
2003-2004,17,Nantes,Toulouse,1,1,N
2003-2004,17,Strasbourg,Bastia,4,2,D
2003-2004,17,Nice,Montpellier,2,1,D
2003-2004,17,Le Mans,Guingamp,2,0,D
2003-2004,18,PSG,Bordeaux,2,1,D
2003-2004,18,Lille,Le Mans,1,1,N
2003-2004,18,Toulouse,Nice,1,1,N
2003-2004,18,Sochaux,Ajaccio,2,0,D
2003-2004,18,Bastia,Lyon,0,0,N
2003-2004,18,Guingamp,Nantes,1,1,N
2003-2004,18,Auxerre,Lens,2,0,D
2003-2004,18,Metz,Rennais,1,1,N
2003-2004,18,Monaco,Strasbourg,2,0,D
