Saison,Journée,Domicile,Extérieur,Buts domicile,Buts extérieur,Résultat
2003-2004,17,Bordeaux,Lille,2,1,1
2003-2004,17,Strasbourg,Bastia,4,2,1
2003-2004,17,Nantes,Toulouse,1,1,0
2003-2004,17,Nice,Montpellier,2,1,1
2003-2004,17,Le Mans,Guingamp,2,0,1
2003-2004,18,Metz,Rennes,1,1,0
2003-2004,18,Lille,Le Mans,1,1,0
2003-2004,18,Toulouse,Nice,1,1,0
2003-2004,18,Guingamp,Nantes,1,1,0
2003-2004,18,Paris Saint Germain,Bordeaux,2,1,1
2003-2004,18,Sochaux,Ajaccio,2,0,1
2003-2004,18,Bastia,Lyon,0,0,0
2003-2004,18,Auxerre,Lens,2,0,1
2003-2004,18,Monaco,Strasbourg,2,0,1
2003-2004,19,Lyon,Paris Saint Germain,1,1,0
2003-2004,19,Nice,Guingamp,2,0,1
2003-2004,19,Le Mans,Sochaux,2,2,0
2003-2004,19,Marseille,Toulouse,1,0,1
2003-2004,19,Nantes,Auxerre,1,0,1
2003-2004,19,Ajaccio,Lens,2,0,1
2003-2004,19,Bordeaux,Metz,2,0,1
2003-2004,19,Rennes,Monaco,1,0,1
2003-2004,19,Bastia,Lille,0,2,-1
2003-2004,19,Strasbourg,Montpellier,4,2,1
2003-2004,20,Monaco,Lyon,3,0,1
2003-2004,20,Sochaux,Nice,0,0,0
2003-2004,20,Guingamp,Strasbourg,3,2,1
2003-2004,20,Montpellier,Bordeaux,1,2,-1
2003-2004,20,Ajaccio,Le Mans,2,0,1
2003-2004,20,Toulouse,Rennes,2,0,1
2003-2004,20,Lens,Nantes,0,0,0
2003-2004,20,Auxerre,Marseille,2,0,1
2003-2004,20,Paris Saint Germain,Lille,1,0,1
2003-2004,20,Metz,Bastia,1,0,1
2003-2004,21,Nantes,Ajaccio,4,0,1
2003-2004,21,Lille,Toulouse,0,1,-1
2003-2004,21,Strasbourg,Auxerre,0,2,-1
2003-2004,21,Rennes,Sochaux,4,0,1
2003-2004,21,Bastia,Monaco,0,0,0
2003-2004,21,Paris Saint Germain,Metz,0,0,0
2003-2004,21,Lyon,Montpellier,3,0,1
2003-2004,21,Nice,Le Mans,0,1,-1
2003-2004,21,Bordeaux,Guingamp,2,0,1
2003-2004,21,Marseille,Lens,3,2,1
2003-2004,16,Monaco,Nice,1,1,0
2003-2004,16,Montpellier,Sochaux,1,3,-1
2003-2004,16,Metz,Marseille,1,1,0
2003-2004,16,Lyon,Bordeaux,3,0,1
2003-2004,22,Monaco,Paris Saint Germain,1,1,0
2003-2004,22,Guingamp,Rennes,0,2,-1
2003-2004,22,Lens,Strasbourg,2,1,1
2003-2004,22,Le Mans,Nantes,0,1,-1
2003-2004,22,Ajaccio,Nice,1,1,0
2003-2004,22,Toulouse,Lyon,0,1,-1
2003-2004,22,Montpellier,Bastia,1,1,0
2003-2004,22,Metz,Lille,0,1,-1
2003-2004,22,Sochaux,Marseille,2,1,1
2003-2004,22,Auxerre,Bordeaux,5,0,1
2003-2004,18,Montpellier,Marseille,0,1,-1
2003-2004,23,Bordeaux,Nantes,2,0,1
2003-2004,23,Bastia,Toulouse,1,0,1
2003-2004,23,Strasbourg,Le Mans,3,0,1
2003-2004,23,Rennes,Auxerre,0,2,-1
2003-2004,23,Metz,Monaco,0,2,-1
2003-2004,23,Paris Saint Germain,Montpellier,6,1,1
2003-2004,23,Marseille,Ajaccio,2,1,1
2003-2004,23,Lille,Sochaux,2,0,1
2003-2004,23,Lyon,Guingamp,0,1,-1
2003-2004,23,Nice,Lens,4,0,1
2003-2004,24,Guingamp,Bastia,1,0,1
2003-2004,24,Sochaux,Bordeaux,1,1,0
2003-2004,24,Ajaccio,Strasbourg,0,0,0
2003-2004,24,Montpellier,Metz,0,1,-1
2003-2004,24,Le Mans,Marseille,0,0,0
2003-2004,24,Lens,Rennes,2,1,1
2003-2004,24,Toulouse,Paris Saint Germain,0,1,-1
2003-2004,24,Monaco,Lille,0,1,-1
2003-2004,24,Nantes,Nice,3,1,1
2003-2004,24,Auxerre,Lyon,1,2,-1
2003-2004,25,Monaco,Montpellier,4,0,1
2003-2004,25,Metz,Toulouse,0,2,-1
2003-2004,25,Strasbourg,Sochaux,0,2,-1
2003-2004,25,Bastia,Auxerre,0,0,0
2003-2004,25,Lille,Nice,1,2,-1
2003-2004,25,Bordeaux,Lens,0,0,0
2003-2004,25,Rennes,Ajaccio,4,1,1
2003-2004,25,Lyon,Le Mans,2,0,1
2003-2004,25,Paris Saint Germain,Guingamp,2,0,1
2003-2004,25,Marseille,Nantes,1,1,0
2003-2004,26,Nantes,Strasbourg,1,1,0
2003-2004,26,Le Mans,Rennes,2,2,0
2003-2004,26,Lens,Lyon,1,1,0
2003-2004,26,Montpellier,Lille,0,2,-1
2003-2004,26,Toulouse,Monaco,1,1,0
2003-2004,26,Auxerre,Paris Saint Germain,1,1,0
2003-2004,26,Nice,Marseille,0,0,0
2003-2004,26,Sochaux,Bastia,2,1,1
2003-2004,26,Ajaccio,Bordeaux,1,0,1
2003-2004,27,Monaco,Guingamp,3,1,1
2003-2004,27,Lyon,Ajaccio,4,0,1
2003-2004,27,Bordeaux,Le Mans,2,0,1
2003-2004,27,Paris Saint Germain,Sochaux,1,1,0
2003-2004,27,Montpellier,Toulouse,0,1,-1
2003-2004,27,Strasbourg,Nice,2,2,0
2003-2004,27,Lille,Auxerre,1,0,1
2003-2004,27,Metz,Lens,0,2,-1
2003-2004,27,Rennes,Nantes,0,3,-1
2003-2004,27,Bastia,Marseille,4,1,1
2003-2004,28,Ajaccio,Lille,0,3,-1
2003-2004,28,Le Mans,Paris Saint Germain,0,1,-1
2003-2004,28,Sochaux,Lyon,1,2,-1
2003-2004,28,Lens,Bastia,0,0,0
2003-2004,28,Guingamp,Montpellier,4,3,1
2003-2004,28,Nice,Rennes,3,1,1
2003-2004,28,Nantes,Metz,2,2,0
2003-2004,28,Auxerre,Monaco,0,0,0
2003-2004,28,Toulouse,Bordeaux,1,0,1
2003-2004,28,Marseille,Strasbourg,4,0,1
2003-2004,29,Toulouse,Guingamp,0,0,0
2003-2004,29,Metz,Strasbourg,1,0,1
2003-2004,29,Monaco,Sochaux,1,1,0
2003-2004,29,Paris Saint Germain,Ajaccio,1,0,1
2003-2004,29,Bastia,Le Mans,0,0,0
2003-2004,29,Lille,Lens,1,1,0
2003-2004,29,Bordeaux,Nice,1,1,0
2003-2004,29,Lyon,Nantes,1,0,1
2003-2004,29,Montpellier,Auxerre,1,0,1
2003-2004,29,Rennes,Marseille,4,3,1
2003-2004,30,Guingamp,Lille,2,1,1
2003-2004,30,Le Mans,Monaco,0,1,-1
2003-2004,30,Nice,Lyon,0,1,-1
2003-2004,30,Sochaux,Metz,2,0,1
2003-2004,30,Nantes,Montpellier,3,2,1
2003-2004,30,Strasbourg,Rennes,0,3,-1
2003-2004,30,Ajaccio,Bastia,1,0,1
2003-2004,30,Auxerre,Toulouse,3,2,1
2003-2004,30,Lens,Paris Saint Germain,1,0,1
2003-2004,30,Marseille,Bordeaux,1,1,0
2003-2004,31,Monaco,Ajaccio,3,3,0
2003-2004,31,Lille,Rennes,1,0,1
2003-2004,31,Bordeaux,Strasbourg,1,1,0
2003-2004,31,Montpellier,Lens,1,0,1
2003-2004,31,Bastia,Nice,2,1,1
2003-2004,31,Paris Saint Germain,Nantes,3,2,1
2003-2004,31,Lyon,Marseille,1,2,-1
2003-2004,31,Metz,Le Mans,5,0,1
2003-2004,31,Toulouse,Sochaux,0,0,0
2003-2004,31,Guingamp,Auxerre,2,2,0
2003-2004,32,Auxerre,Metz,2,1,1
2003-2004,32,Lens,Monaco,0,0,0
2003-2004,32,Nice,Paris Saint Germain,1,2,-1
2003-2004,32,Sochaux,Guingamp,2,0,1
2003-2004,32,Ajaccio,Montpellier,0,0,0
2003-2004,32,Nantes,Bastia,1,1,0
2003-2004,32,Le Mans,Toulouse,2,1,1
2003-2004,32,Strasbourg,Lyon,0,1,-1
2003-2004,26,Guingamp,Metz,1,1,0
2003-2004,32,Rennes,Bordeaux,3,1,1
2003-2004,32,Marseille,Lille,2,1,1
2003-2004,33,Lille,Strasbourg,0,1,-1
2003-2004,33,Toulouse,Ajaccio,3,1,1
2003-2004,33,Guingamp,Lens,1,0,1
2003-2004,33,Auxerre,Sochaux,2,1,1
2003-2004,33,Metz,Nice,1,0,1
2003-2004,33,Lyon,Rennes,3,0,1
2003-2004,33,Montpellier,Le Mans,0,3,-1
2003-2004,33,Bastia,Bordeaux,0,2,-1
2003-2004,33,Monaco,Nantes,0,1,-1
2003-2004,33,Paris Saint Germain,Marseille,2,1,1
2003-2004,34,Nice,Monaco,1,2,-1
2003-2004,34,Nantes,Lille,2,0,1
2003-2004,34,Sochaux,Montpellier,3,1,1
2003-2004,34,Le Mans,Auxerre,2,1,1
2003-2004,34,Lens,Toulouse,1,1,0
2003-2004,34,Rennes,Bastia,4,0,1
2003-2004,34,Marseille,Metz,0,1,-1
2003-2004,34,Strasbourg,Paris Saint Germain,0,0,0
2003-2004,34,Ajaccio,Guingamp,0,0,0
2003-2004,34,Bordeaux,Lyon,1,1,0
2003-2004,35,Bastia,Strasbourg,0,0,0
2003-2004,35,Auxerre,Ajaccio,1,1,0
2003-2004,35,Toulouse,Nantes,0,1,-1
2003-2004,35,Montpellier,Nice,2,2,0
2003-2004,35,Metz,Lyon,1,2,-1
2003-2004,35,Guingamp,Le Mans,2,4,-1
2003-2004,35,Paris Saint Germain,Rennes,1,0,1
2003-2004,35,Lille,Bordeaux,2,1,1
2003-2004,35,Sochaux,Lens,0,3,-1
2003-2004,35,Monaco,Marseille,1,0,1
2003-2004,36,Lens,Auxerre,1,3,-1
2003-2004,36,Bordeaux,Paris Saint Germain,3,0,1
2003-2004,36,Rennes,Metz,0,0,0
2003-2004,36,Nice,Toulouse,1,1,0
2003-2004,36,Strasbourg,Monaco,0,0,0
2003-2004,36,Le Mans,Lille,1,1,0
2003-2004,36,Ajaccio,Sochaux,1,0,1
2003-2004,36,Nantes,Guingamp,0,0,0
2003-2004,36,Lyon,Bastia,1,0,1
2003-2004,36,Marseille,Montpellier,1,1,0
2003-2004,37,Metz,Bordeaux,3,1,1
2003-2004,37,Auxerre,Nantes,2,0,1
2003-2004,37,Montpellier,Strasbourg,1,2,-1
2003-2004,37,Sochaux,Le Mans,3,0,1
2003-2004,37,Lens,Ajaccio,2,0,1
2003-2004,37,Lille,Bastia,2,0,1
2003-2004,37,Paris Saint Germain,Lyon,1,0,1
2003-2004,37,Monaco,Rennes,1,4,-1
2003-2004,37,Toulouse,Marseille,2,1,1
2003-2004,37,Guingamp,Nice,1,2,-1
2003-2004,38,Bordeaux,Monaco,1,3,-1
2003-2004,38,Nantes,Sochaux,3,1,1
2003-2004,38,Strasbourg,Toulouse,0,0,0
2003-2004,38,Ajaccio,Metz,3,1,1
2003-2004,38,Le Mans,Lens,3,0,1
2003-2004,38,Marseille,Guingamp,2,1,1
2003-2004,38,Nice,Auxerre,1,1,0
2003-2004,38,Bastia,Paris Saint Germain,0,1,-1
2003-2004,38,Rennes,Montpellier,4,0,1
2003-2004,38,Lyon,Lille,3,0,1
2004-2005,1,Nice,Lyon,0,1,-1
2004-2005,1,Rennes,Paris Saint Germain,2,1,1
2004-2005,1,Bastia,Strasbourg,2,1,1
2004-2005,1,Caen,Istres,1,1,0
2004-2005,1,Lille,Auxerre,2,0,1
2004-2005,1,Saint-Étienne,Monaco,0,1,-1
2004-2005,1,Metz,Nantes,1,0,1
2004-2005,1,Marseille,Bordeaux,1,0,1
2004-2005,1,Toulouse,Lens,0,0,0
2004-2005,1,Sochaux,Ajaccio,1,0,1
2004-2005,2,Paris Saint Germain,Caen,2,2,0
2004-2005,2,Strasbourg,Toulouse,1,4,-1
2004-2005,2,Monaco,Istres,2,1,1
2004-2005,2,Nantes,Bastia,1,1,0
2004-2005,2,Bordeaux,Nice,5,1,1
2004-2005,2,Ajaccio,Metz,1,2,-1
2004-2005,2,Lens,Saint-Étienne,3,0,1
2004-2005,2,Auxerre,Rennes,3,1,1
2004-2005,2,Lyon,Sochaux,1,1,0
2004-2005,2,Marseille,Lille,3,0,1
2004-2005,3,Lille,Bordeaux,0,0,0
2004-2005,3,Caen,Monaco,1,0,1
2004-2005,3,Nice,Marseille,1,1,0
2004-2005,3,Bastia,Ajaccio,1,0,1
2004-2005,3,Toulouse,Paris Saint Germain,2,1,1
2004-2005,3,Istres,Lens,0,2,-1
2004-2005,3,Rennes,Nantes,1,0,1
2004-2005,3,Saint-Étienne,Strasbourg,1,1,0
2004-2005,3,Sochaux,Auxerre,1,2,-1
2004-2005,3,Metz,Lyon,1,1,0
2004-2005,4,Nice,Bastia,1,1,0
2004-2005,4,Bordeaux,Sochaux,2,0,1
2004-2005,4,Ajaccio,Rennes,1,1,0
2004-2005,4,Marseille,Metz,1,3,-1
2004-2005,4,Lyon,Lille,1,0,1
2004-2005,4,Lens,Monaco,1,1,0
2004-2005,4,Nantes,Toulouse,2,2,0
2004-2005,4,Auxerre,Caen,1,0,1
2004-2005,4,Strasbourg,Istres,1,1,0
2004-2005,4,Paris Saint Germain,Saint-Étienne,2,2,0
2004-2005,5,Saint-Étienne,Nantes,0,0,0
2004-2005,5,Istres,Paris Saint Germain,1,1,0
2004-2005,5,Bastia,Auxerre,1,0,1
2004-2005,5,Caen,Lens,1,0,1
2004-2005,5,Rennes,Lyon,1,2,-1
2004-2005,5,Monaco,Strasbourg,3,1,1
2004-2005,5,Toulouse,Ajaccio,3,1,1
2004-2005,5,Metz,Bordeaux,0,0,0
2004-2005,5,Lille,Nice,1,0,1
2004-2005,5,Sochaux,Marseille,2,0,1
2004-2005,6,Bordeaux,Rennes,0,0,0
2004-2005,6,Strasbourg,Lens,2,2,0
2004-2005,6,Lyon,Bastia,0,0,0
2004-2005,6,Marseille,Toulouse,1,0,1
2004-2005,6,Nantes,Istres,1,0,1
2004-2005,6,Ajaccio,Saint-Étienne,1,1,0
2004-2005,6,Paris Saint Germain,Monaco,0,1,-1
2004-2005,6,Auxerre,Metz,4,0,1
2004-2005,6,Nice,Sochaux,2,1,1
2004-2005,6,Lille,Caen,2,0,1
2004-2005,7,Toulouse,Lyon,0,2,-1
2004-2005,7,Lens,Paris Saint Germain,2,2,0
2004-2005,7,Sochaux,Lille,0,2,-1
2004-2005,7,Rennes,Marseille,1,0,1
2004-2005,7,Istres,Ajaccio,0,1,-1
2004-2005,7,Bastia,Bordeaux,1,4,-1
2004-2005,7,Metz,Nice,1,1,0
2004-2005,7,Saint-Étienne,Auxerre,3,1,1
2004-2005,7,Monaco,Nantes,2,1,1
2004-2005,7,Caen,Strasbourg,0,0,0
2004-2005,8,Sochaux,Saint-Étienne,2,1,1
2004-2005,8,Marseille,Bastia,1,0,1
2004-2005,8,Bordeaux,Toulouse,1,1,0
2004-2005,8,Lille,Metz,4,0,1
2004-2005,8,Nice,Rennes,2,0,1
2004-2005,8,Ajaccio,Caen,2,2,0
2004-2005,8,Lyon,Monaco,0,0,0
2004-2005,8,Auxerre,Istres,0,0,0
2004-2005,8,Paris Saint Germain,Strasbourg,1,0,1
2004-2005,8,Nantes,Lens,1,0,1
2004-2005,9,Lens,Ajaccio,1,1,0
2004-2005,9,Strasbourg,Nantes,0,2,-1
2004-2005,9,Bastia,Paris Saint Germain,1,2,-1
2004-2005,9,Monaco,Nice,3,4,-1
2004-2005,9,Caen,Bordeaux,1,1,0
2004-2005,9,Istres,Marseille,0,2,-1
2004-2005,9,Toulouse,Auxerre,1,2,-1
2004-2005,9,Metz,Sochaux,0,0,0
2004-2005,9,Saint-Étienne,Lyon,2,3,-1
2004-2005,9,Rennes,Lille,0,1,-1
2004-2005,10,Lyon,Caen,4,0,1
2004-2005,10,Ajaccio,Strasbourg,2,2,0
2004-2005,10,Sochaux,Rennes,3,0,1
2004-2005,10,Lille,Bastia,2,1,1
2004-2005,10,Nice,Toulouse,1,0,1
2004-2005,10,Nantes,Paris Saint Germain,1,0,1
2004-2005,10,Auxerre,Lens,3,0,1
2004-2005,10,Bordeaux,Istres,2,2,0
2004-2005,10,Metz,Monaco,1,1,0
2004-2005,10,Marseille,Saint-Étienne,1,1,0
2004-2005,11,Paris Saint Germain,Ajaccio,1,0,1
2004-2005,11,Caen,Nantes,2,1,1
2004-2005,11,Istres,Lyon,0,0,0
2004-2005,11,Strasbourg,Nice,3,1,1
2004-2005,11,Saint-Étienne,Bordeaux,0,0,0
2004-2005,11,Rennes,Metz,3,1,1
2004-2005,11,Toulouse,Lille,1,0,1
2004-2005,11,Lens,Marseille,0,0,0
2004-2005,11,Bastia,Sochaux,1,1,0
2004-2005,11,Monaco,Auxerre,0,0,0
2004-2005,12,Marseille,Monaco,1,1,0
2004-2005,12,Metz,Bastia,2,0,1
2004-2005,12,Sochaux,Toulouse,2,0,1
2004-2005,12,Rennes,Caen,1,1,0
2004-2005,12,Bordeaux,Lens,1,1,0
2004-2005,12,Auxerre,Paris Saint Germain,1,1,0
2004-2005,12,Ajaccio,Nantes,1,1,0
2004-2005,12,Lyon,Strasbourg,1,0,1
2004-2005,12,Lille,Saint-Étienne,1,0,1
2004-2005,12,Nice,Istres,0,0,0
2004-2005,13,Bastia,Rennes,1,1,0
2004-2005,13,Monaco,Ajaccio,2,2,0
2004-2005,13,Caen,Sochaux,0,2,-1
2004-2005,13,Saint-Étienne,Nice,2,1,1
2004-2005,13,Strasbourg,Bordeaux,1,0,1
2004-2005,13,Toulouse,Metz,1,1,0
2004-2005,13,Lens,Lyon,0,1,-1
2004-2005,13,Nantes,Auxerre,1,1,0
2004-2005,13,Paris Saint Germain,Marseille,2,1,1
2004-2005,13,Istres,Lille,0,2,-1
2004-2005,14,Sochaux,Istres,1,1,0
2004-2005,14,Lyon,Nantes,2,0,1
2004-2005,14,Metz,Caen,1,2,-1
2004-2005,14,Nice,Lens,1,1,0
2004-2005,14,Bastia,Saint-Étienne,0,3,-1
2004-2005,14,Marseille,Strasbourg,2,0,1
2004-2005,14,Auxerre,Ajaccio,1,0,1
2004-2005,14,Rennes,Toulouse,1,1,0
2004-2005,14,Bordeaux,Paris Saint Germain,3,0,1
2004-2005,14,Lille,Monaco,1,1,0
2004-2005,15,Paris Saint Germain,Lyon,0,0,0
2004-2005,15,Monaco,Sochaux,1,3,-1
2004-2005,15,Saint-Étienne,Rennes,1,0,1
2004-2005,15,Ajaccio,Marseille,2,0,1
2004-2005,15,Istres,Metz,0,0,0
2004-2005,15,Nantes,Bordeaux,0,1,-1
2004-2005,15,Caen,Nice,0,0,0
2004-2005,15,Toulouse,Bastia,1,0,1
2004-2005,15,Strasbourg,Auxerre,3,1,1
2004-2005,15,Lens,Lille,1,1,0
2004-2005,16,Bastia,Caen,2,0,1
2004-2005,16,Bordeaux,Ajaccio,0,0,0
2004-2005,16,Toulouse,Monaco,0,0,0
2004-2005,16,Marseille,Nantes,3,1,1
2004-2005,16,Rennes,Istres,3,1,1
2004-2005,16,Lyon,Auxerre,2,1,1
2004-2005,16,Metz,Saint-Étienne,2,2,0
2004-2005,16,Nice,Paris Saint Germain,1,1,0
2004-2005,16,Sochaux,Lens,1,2,-1
2004-2005,16,Lille,Strasbourg,1,1,0
2004-2005,17,Monaco,Rennes,2,0,1
2004-2005,17,Nantes,Nice,0,1,-1
2004-2005,17,Strasbourg,Sochaux,0,0,0
2004-2005,17,Lens,Metz,2,0,1
2004-2005,17,Istres,Bastia,1,0,1
2004-2005,17,Saint-Étienne,Toulouse,0,0,0
2004-2005,17,Ajaccio,Lyon,1,1,0
2004-2005,17,Paris Saint Germain,Lille,1,1,0
2004-2005,17,Caen,Marseille,2,3,-1
2004-2005,17,Auxerre,Bordeaux,0,0,0
2004-2005,18,Toulouse,Istres,2,1,1
2004-2005,18,Marseille,Auxerre,0,1,-1
2004-2005,18,Metz,Strasbourg,1,0,1
2004-2005,18,Nice,Ajaccio,3,0,1
2004-2005,18,Lille,Nantes,2,1,1
2004-2005,18,Bastia,Monaco,0,2,-1
2004-2005,18,Bordeaux,Lyon,0,0,0
2004-2005,18,Saint-Étienne,Caen,5,0,1
2004-2005,18,Rennes,Lens,3,1,1
2004-2005,18,Sochaux,Paris Saint Germain,1,2,-1
2004-2005,19,Lyon,Marseille,1,1,0
2004-2005,19,Caen,Toulouse,0,2,-1
2004-2005,19,Auxerre,Nice,4,3,1
2004-2005,19,Istres,Saint-Étienne,0,2,-1
2004-2005,19,Monaco,Bordeaux,1,1,0
2004-2005,19,Lens,Bastia,2,1,1
2004-2005,19,Paris Saint Germain,Metz,3,0,1
2004-2005,19,Ajaccio,Lille,0,0,0
2004-2005,19,Strasbourg,Rennes,1,0,1
2004-2005,19,Nantes,Sochaux,2,2,0
2004-2005,20,Lille,Marseille,1,2,-1
2004-2005,20,Istres,Monaco,0,1,-1
2004-2005,20,Caen,Paris Saint Germain,0,0,0
2004-2005,20,Rennes,Auxerre,1,0,1
2004-2005,20,Saint-Étienne,Lens,0,0,0
2004-2005,20,Toulouse,Strasbourg,2,0,1
2004-2005,20,Nice,Bordeaux,3,3,0
2004-2005,20,Metz,Ajaccio,1,0,1
2004-2005,20,Sochaux,Lyon,0,2,-1
2004-2005,20,Bastia,Nantes,0,0,0
2004-2005,21,Strasbourg,Saint-Étienne,1,1,0
2004-2005,21,Monaco,Caen,5,2,1
2004-2005,21,Bordeaux,Lille,1,3,-1
2004-2005,21,Nantes,Rennes,2,0,1
2004-2005,21,Lens,Istres,0,1,-1
2004-2005,21,Paris Saint Germain,Toulouse,0,0,0
2004-2005,21,Lyon,Metz,2,0,1
2004-2005,21,Auxerre,Sochaux,2,0,1
2004-2005,21,Ajaccio,Bastia,1,0,1
2004-2005,21,Marseille,Nice,2,0,1
2004-2005,22,Bastia,Nice,2,0,1
2004-2005,22,Metz,Marseille,0,1,-1
2004-2005,22,Saint-Étienne,Paris Saint Germain,0,0,0
2004-2005,22,Rennes,Ajaccio,2,0,1
2004-2005,22,Caen,Auxerre,0,2,-1
2004-2005,22,Sochaux,Bordeaux,4,0,1
2004-2005,22,Istres,Strasbourg,1,1,0
2004-2005,22,Monaco,Lens,2,0,1
2004-2005,22,Toulouse,Nantes,2,1,1
2004-2005,22,Lille,Lyon,2,1,1
2004-2005,23,Marseille,Sochaux,0,2,-1
2004-2005,23,Nantes,Saint-Étienne,0,0,0
2004-2005,23,Nice,Lille,1,1,0
2004-2005,23,Lens,Caen,0,1,-1
2004-2005,23,Paris Saint Germain,Istres,2,2,0
2004-2005,23,Ajaccio,Toulouse,1,0,1
2004-2005,23,Bordeaux,Metz,1,0,1
2004-2005,23,Lyon,Rennes,2,1,1
2004-2005,23,Auxerre,Bastia,4,1,1
2004-2005,24,Sochaux,Nice,0,0,0
2004-2005,24,Rennes,Bordeaux,2,0,1
2004-2005,24,Caen,Lille,0,0,0
2004-2005,24,Toulouse,Marseille,1,3,-1
2004-2005,24,Lens,Strasbourg,2,1,1
2004-2005,24,Metz,Auxerre,3,0,1
2004-2005,24,Monaco,Paris Saint Germain,2,0,1
2004-2005,24,Istres,Nantes,0,1,-1
2004-2005,24,Bastia,Lyon,1,1,0
2004-2005,25,Ajaccio,Istres,0,0,0
2004-2005,25,Lille,Sochaux,0,0,0
2004-2005,25,Auxerre,Saint-Étienne,2,2,0
2004-2005,25,Strasbourg,Caen,5,0,1
2004-2005,25,Lyon,Toulouse,4,0,1
2004-2005,25,Bordeaux,Bastia,0,0,0
2004-2005,25,Nantes,Monaco,0,0,0
2004-2005,25,Marseille,Rennes,3,1,1
2004-2005,25,Nice,Metz,1,1,0
2004-2005,25,Paris Saint Germain,Lens,0,2,-1
2004-2005,26,Monaco,Lyon,1,1,0
2004-2005,26,Caen,Ajaccio,2,2,0
2004-2005,26,Bastia,Marseille,0,1,-1
2004-2005,26,Strasbourg,Paris Saint Germain,3,1,1
2004-2005,26,Rennes,Nice,4,1,1
2004-2005,26,Lens,Nantes,2,0,1
2004-2005,26,Toulouse,Bordeaux,1,0,1
2004-2005,26,Saint-Étienne,Sochaux,1,0,1
2004-2005,26,Metz,Lille,1,1,0
2004-2005,26,Istres,Auxerre,1,0,1
2004-2005,27,Nice,Monaco,2,1,1
2004-2005,27,Lyon,Saint-Étienne,3,2,1
2004-2005,27,Paris Saint Germain,Bastia,1,0,1
2004-2005,27,Ajaccio,Lens,0,0,0
2004-2005,27,Nantes,Strasbourg,2,1,1
2004-2005,27,Bordeaux,Caen,2,2,0
2004-2005,27,Lille,Rennes,0,0,0
2004-2005,27,Marseille,Istres,1,1,0
2004-2005,28,Caen,Lyon,1,0,1
2004-2005,28,Toulouse,Nice,1,0,1
2004-2005,28,Strasbourg,Ajaccio,1,0,1
2004-2005,28,Rennes,Sochaux,3,0,1
2004-2005,28,Monaco,Metz,0,0,0
2004-2005,28,Istres,Bordeaux,0,1,-1
2004-2005,28,Lens,Auxerre,3,1,1
2004-2005,28,Paris Saint Germain,Nantes,1,0,1
2004-2005,28,Bastia,Lille,3,1,1
2004-2005,28,Saint-Étienne,Marseille,2,0,1
2004-2005,29,Nantes,Caen,2,0,1
2004-2005,29,Metz,Rennes,1,1,0
2004-2005,29,Nice,Strasbourg,0,0,0
2004-2005,29,Lyon,Istres,2,1,1
2004-2005,29,Ajaccio,Paris Saint Germain,1,0,1
2004-2005,29,Sochaux,Bastia,1,0,1
2004-2005,29,Bordeaux,Saint-Étienne,2,0,1
2004-2005,29,Marseille,Lens,2,1,1
2004-2005,29,Lille,Toulouse,1,1,0
2004-2005,29,Auxerre,Monaco,2,2,0
2004-2005,23,Strasbourg,Monaco,0,0,0
2004-2005,24,Saint-Étienne,Ajaccio,3,0,1
2004-2005,27,Sochaux,Metz,2,1,1
2004-2005,30,Lens,Bordeaux,2,0,1
2004-2005,30,Bastia,Metz,1,0,1
2004-2005,30,Istres,Nice,1,1,0
2004-2005,30,Toulouse,Sochaux,0,0,0
2004-2005,30,Caen,Rennes,2,2,0
2004-2005,30,Strasbourg,Lyon,0,1,-1
2004-2005,30,Nantes,Ajaccio,0,0,0
2004-2005,30,Paris Saint Germain,Auxerre,1,0,1
2004-2005,30,Saint-Étienne,Lille,0,0,0
2004-2005,30,Monaco,Marseille,2,1,1
2004-2005,31,Lyon,Lens,1,0,1
2004-2005,31,Bordeaux,Strasbourg,0,2,-1
2004-2005,31,Auxerre,Nantes,2,1,1
2004-2005,31,Ajaccio,Monaco,3,0,1
2004-2005,31,Lille,Istres,8,0,1
2004-2005,31,Nice,Saint-Étienne,2,0,1
2004-2005,31,Metz,Toulouse,0,1,-1
2004-2005,31,Sochaux,Caen,1,0,1
2004-2005,31,Rennes,Bastia,1,0,1
2004-2005,31,Marseille,Paris Saint Germain,1,1,0
2004-2005,32,Lens,Nice,0,0,0
2004-2005,32,Saint-Étienne,Bastia,3,0,1
2004-2005,32,Caen,Metz,0,1,-1
2004-2005,32,Istres,Sochaux,2,0,1
2004-2005,32,Strasbourg,Marseille,1,0,1
2004-2005,32,Paris Saint Germain,Bordeaux,1,1,0
2004-2005,32,Nantes,Lyon,2,2,0
2004-2005,32,Toulouse,Rennes,0,2,-1
2004-2005,32,Ajaccio,Auxerre,4,3,1
2004-2005,33,Lille,Lens,2,1,1
2004-2005,33,Rennes,Saint-Étienne,2,2,0
2004-2005,33,Metz,Istres,2,1,1
2004-2005,33,Bastia,Toulouse,2,1,1
2004-2005,33,Marseille,Ajaccio,1,2,-1
2004-2005,33,Nice,Caen,0,1,-1
2004-2005,33,Sochaux,Monaco,1,1,0
2004-2005,33,Bordeaux,Nantes,0,2,-1
2004-2005,33,Auxerre,Strasbourg,0,0,0
2004-2005,33,Lyon,Paris Saint Germain,0,1,-1
2004-2005,34,Paris Saint Germain,Nice,3,1,1
